source,target,edge_source
10.4018/978-1-6684-2411-7.ch028,10.1016/j.compedu.2019.04.013,openalex
10.4018/978-1-6684-2411-7.ch028,10.3102/0034654317710096,openalex
10.4018/978-1-6684-2411-7.ch028,10.1016/j.compedu.2017.03.001,openalex
10.4018/978-1-6684-2411-7.ch028,10.1007/s11528-018-0292-7,openalex
10.4018/978-1-6684-2411-7.ch028,10.3102/0013189x12463051,openalex
10.4018/978-1-6684-2411-7.ch028,10.1016/j.chb.2016.08.047,openalex
10.4018/978-1-6684-2411-7.ch028,10.1016/j.compedu.2016.03.003,openalex
10.4018/978-1-6684-2411-7.ch028,10.1145/1118178.1118215,openalex
10.3991/ijim.v16i06.26281,10.1016/j.chb.2019.03.018,openalex
10.3991/ijim.v16i06.26281,10.1177/1046878119901286,openalex
10.3991/ijim.v16i06.26281,10.4018/ijgbl.2011040105,openalex
10.3991/ijim.v16i06.26281,10.3390/informatics6040043,openalex
10.3991/ijim.v16i06.26281,10.1007/s40299-019-00479-9,openalex
10.3991/ijim.v16i06.26281,10.3991/ijim.v15i20.23739,openalex
10.3991/ijim.v16i06.26281,10.1016/j.edurev.2017.09.003,openalex
10.3991/ijim.v16i06.26281,10.28945/3768,openalex
10.1111/bjet.13215,10.1016/j.chb.2019.106185,openalex
10.1111/bjet.13215,10.1016/j.chb.2019.03.018,openalex
10.1111/bjet.13215,10.3389/fpsyg.2019.02713,openalex
10.1111/bjet.13215,10.1016/j.compedu.2020.103807,openalex
10.1111/bjet.13215,10.1016/j.compedu.2013.10.020,openalex
10.1111/bjet.13215,10.1016/j.compedu.2019.04.013,openalex
10.1111/bjet.13215,10.3102/0034654317710096,openalex
10.1111/bjet.13215,10.1016/j.compedu.2017.03.001,openalex
10.1111/bjet.13215,10.1016/j.compedu.2020.103832,openalex
10.1111/bjet.13215,10.1016/j.chb.2017.01.005,openalex
10.1111/bjet.13215,10.1111/bjet.12355,openalex
10.1111/bjet.13215,10.1016/j.compedu.2021.104222,openalex
10.1111/bjet.13215,10.1016/j.chb.2016.08.047,openalex
10.1111/bjet.13215,10.1016/j.edurev.2017.09.003,openalex
10.1111/bjet.13215,10.1145/1118178.1118215,openalex
10.1111/bjet.13215,10.1098/rsta.2008.0118,openalex
10.1111/bjet.13215,10.1111/jcal.12348,openalex
10.1111/bjet.13215,10.1016/j.compedu.2019.103607,openalex
10.1111/bjet.13215,10.1007/s10956-020-09831-x,openalex
10.1111/bjet.13215,10.1007/s40299-019-00438-4,openalex
10.1007/978-3-030-97986-7_11,10.1145/1118178.1118215,openalex
10.1007/978-3-030-97986-7_11,10.2298/csis201215033d,openalex
10.15388/infedu.2022.07,10.1177/0735633116642774,openalex
10.15388/infedu.2022.07,10.1177/0735633119872908,openalex
10.15388/infedu.2022.07,10.1016/j.chb.2020.106575,openalex
10.15388/infedu.2022.07,10.30935/cet.414798,openalex
10.15388/infedu.2022.07,10.1080/10494820.2019.1580750,openalex
10.15388/infedu.2022.07,10.1080/15391523.2020.1760754,openalex
10.15388/infedu.2022.07,10.1109/icalt49669.2020.00061,openalex
10.15388/infedu.2022.07,10.1080/20004508.2019.1627844,openalex
10.15388/infedu.2022.07,10.1016/j.chb.2016.08.047,openalex
10.15388/infedu.2022.07,10.13189/ujer.2020.080135,openalex
10.15388/infedu.2022.07,10.1007/s11042-019-7229-9,openalex
10.15388/infedu.2022.07,10.1145/1118178.1118215,openalex
10.15388/infedu.2022.07,10.18178/ijiet.2020.10.8.1435,openalex
10.15388/infedu.2022.07,10.1016/j.compedu.2019.103607,openalex
10.15388/infedu.2022.07,10.1016/j.compedu.2019.103633,openalex
10.14569/ijacsa.2022.0130224,10.1002/hbe2.224,openalex
10.14569/ijacsa.2022.0130224,10.1016/j.chb.2014.09.012,openalex
10.14569/ijacsa.2022.0130224,10.1186/s41239-017-0080-z,openalex
10.14569/ijacsa.2022.0130224,10.1007/978-3-319-46747-4_13,openalex
10.14569/ijacsa.2022.0130224,10.1016/j.ijcci.2018.06.004,openalex
10.14569/ijacsa.2022.0130224,10.3102/0034654317710096,openalex
10.14569/ijacsa.2022.0130224,10.1016/j.compedu.2019.103759,openalex
10.1080/08993408.2022.2044673,10.1080/08993408.2021.1903248,openalex
10.1080/08993408.2022.2044673,10.1016/j.sbspro.2012.06.938,openalex
10.1080/08993408.2022.2044673,10.1145/1539024.1508959,openalex
10.1080/08993408.2022.2044673,10.1080/10494820.2021.1931891,openalex
10.1080/08993408.2022.2044673,10.1007/978-3-030-11548-7_9,openalex
10.1080/08993408.2022.2044673,10.1007/s10639-015-9412-6,openalex
10.1080/08993408.2022.2044673,10.1145/1118178.1118215,openalex
10.1080/08993408.2022.2044673,10.1098/rsta.2008.0118,openalex
10.2298/csis201215033d,10.1145/2818314.2818328,openalex
10.2298/csis201215033d,10.1111/bjet.12355,openalex
10.2298/csis201215033d,10.15388/infedu.2020.06,openalex
10.2298/csis201215033d,10.1007/s11528-018-0295-4,openalex
10.2298/csis201215033d,10.1007/978-3-319-25396-1_13,openalex
10.2298/csis201215033d,10.1145/1118178.1118215,openalex
10.3991/ijet.v17i03.27311,10.1145/1118178.1118215,openalex
10.3991/ijet.v17i03.27311,10.1016/j.robot.2015.10.008,openalex
10.3991/ijet.v17i03.27311,10.3102/0013189x12463051,openalex
10.3991/ijet.v17i03.27311,10.1007/s11423-019-09708-w,openalex
10.3991/ijet.v17i03.27311,10.1016/j.compedu.2013.10.020,openalex
10.3991/ijet.v17i03.27311,10.1016/j.compedu.2017.03.001,openalex
10.3991/ijet.v17i03.27311,10.1007/s10639-015-9412-6,openalex
10.3991/ijet.v17i03.27311,10.1016/j.ijcci.2018.06.005,openalex
10.3991/ijim.v16i02.27295,10.1145/1118178.1118215,openalex
10.3991/ijim.v16i02.27295,10.1016/j.edurev.2017.09.003,openalex
10.3991/ijim.v16i02.27295,10.1186/s41239-020-00196-0,openalex
10.3991/ijim.v16i02.27295,10.1080/15391523.2020.1784066,openalex
10.3991/ijim.v16i02.27295,10.1007/s10956-015-9581-5,openalex
10.3991/ijim.v16i02.27295,10.3102/0013189x12463051,openalex
10.3991/ijim.v16i02.27295,10.3991/ijim.v14i14.14719,openalex
10.3991/ijim.v16i02.27295,10.1007/s10956-016-9628-2,openalex
10.3991/ijim.v16i02.27295,10.22460/infinity.v8i2.p109-116,openalex
10.3991/ijim.v16i02.27295,10.1007/978-3-642-23456-9_39,openalex
10.3991/ijim.v16i02.27295,10.1016/j.chb.2014.09.012,openalex
10.3390/educsci12010039,10.1080/20004508.2019.1627844,openalex
10.3390/educsci12010039,10.1007/s11423-019-09694-z,openalex
10.3390/educsci12010039,10.1007/978-981-13-6528-7,openalex
10.3390/educsci12010039,10.15388/infedu.2020.06,openalex
10.3390/educsci12010039,10.15388/infedu.2020.30,openalex
10.3390/educsci12010039,10.1016/j.compedu.2018.10.005,openalex
10.3390/educsci12010039,10.1016/j.compedu.2019.103607,openalex
10.3390/educsci12010039,10.1016/j.compedu.2019.103798,openalex
10.3390/educsci12010039,10.1145/1118178.1118215,openalex
10.3390/educsci12010039,10.3390/educsci11030109,openalex
10.3390/educsci12010039,10.1007/s10956-019-09801-y,openalex
10.3390/educsci12010039,10.1007/s10639-017-9675-1,openalex
10.3390/educsci12010039,10.1080/07380569.2019.1639593,openalex
10.3390/educsci12010039,10.1080/07380569.2018.1462630,openalex
10.3390/educsci12010039,10.1109/latice.2015.44,openalex
10.3390/educsci12010039,10.1016/j.compedu.2013.10.020,openalex
10.3390/educsci12010039,10.3102/0013189x12463051,openalex
10.3390/educsci12010039,10.1016/j.chb.2014.09.012,openalex
10.3390/educsci12010039,10.1007/s10956-015-9581-5,openalex
10.3390/educsci12010039,10.12700/aph.16.2.2019.2.3,openalex
10.3390/educsci12010039,10.1007/s10639-019-10048-8,openalex
10.3390/educsci12010039,10.1016/j.compedu.2021.104173,openalex
10.3390/educsci12010039,10.15388/infedu.2018.05,openalex
10.3390/educsci12010039,10.1080/07380569.2018.1531613,openalex
10.3390/educsci12010039,10.3390/su11185109,openalex
10.3390/educsci12010039,10.1016/j.compedu.2020.103807,openalex
10.3390/educsci12010039,10.1016/j.compedu.2021.104222,openalex
10.3390/educsci12010039,10.1007/s10639-020-10213-4,openalex
10.3390/educsci12010039,10.3916/c59-2019-06,openalex
10.3390/educsci12010039,10.1016/j.compedu.2020.103832,openalex
10.3390/educsci12010039,10.1007/s11858-019-01096-y,openalex
10.3390/educsci12010039,10.1007/s40692-019-00147-3,openalex
10.3390/educsci12010039,10.1016/j.chb.2018.12.010,openalex
10.3390/educsci12010039,10.3390/informatics6040043,openalex
10.3390/educsci12010039,10.1007/s40299-019-00438-4,openalex
10.3390/educsci12010039,10.15388/infedu.2019.12,openalex
10.3390/educsci12010039,10.1080/10494820.2020.1722712,openalex
10.3390/educsci12010039,10.1007/s10956-019-09794-8,openalex
10.3390/educsci12010039,10.14569/ijacsa.2021.0120242,openalex
10.3390/educsci12010039,10.1007/s11528-019-00423-0,openalex
10.3390/educsci12010039,10.1007/s11042-020-09202-z,openalex
10.3390/educsci12010039,10.1016/j.ijcci.2017.11.003,openalex
10.3390/educsci12010039,10.1080/10494820.2019.1636090,openalex
10.3390/educsci12010039,10.30935/cet.554493,openalex
10.3390/educsci12010039,10.1007/s10639-020-10355-5,openalex
10.3390/educsci12010039,10.2196/11940,openalex
10.3390/educsci12010010,10.1145/1118178.1118215,openalex
10.3390/educsci12010010,10.1016/j.edurev.2017.09.003,openalex
10.3390/educsci12010010,10.1016/j.ijcci.2018.06.005,openalex
10.3390/educsci12010010,10.5220/0010477001570164,openalex
10.3390/educsci12010010,10.1016/j.compedu.2017.03.001,openalex
10.3390/educsci12010010,10.1016/j.chb.2014.09.012,openalex
10.3390/educsci12010010,10.3102/0013189x12463051,openalex
10.3390/educsci12010010,10.1016/j.compedu.2019.103798,openalex
10.3390/educsci12010010,10.1016/j.ijcci.2014.06.003,openalex
10.3390/educsci12010010,10.1109/tlt.2021.3111108,openalex
10.3390/educsci12010010,10.1016/j.chb.2019.03.018,openalex
10.3390/educsci12010010,10.3389/fpsyg.2019.02713,openalex
10.3390/educsci12010010,10.1016/j.chb.2019.01.008,openalex
10.3390/educsci12010010,10.1016/j.robot.2015.10.008,openalex
10.3390/educsci12010010,10.1007/978-981-13-6528-7,openalex
10.3390/educsci12010010,10.1016/j.compedu.2021.104222,openalex
10.30935/cedtech/11477,10.1145/2593968.2610489,openalex
10.30935/cedtech/11477,10.1016/j.edurev.2017.09.003,openalex
10.30935/cedtech/11477,10.1007/s10956-015-9581-5,openalex
10.30935/cedtech/11477,10.17275/per.19.8.6.2,openalex
10.30935/cedtech/11477,10.1201/b16688,openalex
10.30935/cedtech/11477,10.1145/1118178.1118215,openalex
10.30935/cedtech/11477,10.1016/j.compedu.2019.103607,openalex
10.1016/j.jss.2021.111107,10.1016/j.chb.2019.03.018,openalex
10.1016/j.jss.2021.111107,10.1016/j.robot.2015.10.008,openalex
10.1016/j.jss.2021.111107,10.4018/ijgbl.2011040105,openalex
10.1016/j.jss.2021.111107,10.1016/j.compedu.2013.10.020,openalex
10.1016/j.jss.2021.111107,10.1145/3137065.3137069,openalex
10.1016/j.jss.2021.111107,10.1109/mcse.2016.37,openalex
10.1016/j.jss.2021.111107,10.1016/j.compedu.2017.09.004,openalex
10.1016/j.jss.2021.111107,10.1111/jcal.12155,openalex
10.1016/j.jss.2021.111107,10.1145/3159450.3159593,openalex
10.1016/j.jss.2021.111107,10.3102/0013189x12463051,openalex
10.1016/j.jss.2021.111107,10.1080/08993408.2015.1033142,openalex
10.1016/j.jss.2021.111107,10.1007/s10639-019-09919-x,openalex
10.1016/j.jss.2021.111107,10.1016/j.procs.2012.04.056,openalex
10.1016/j.jss.2021.111107,10.1016/j.chb.2017.01.005,openalex
10.1016/j.jss.2021.111107,10.1016/j.chb.2014.09.012,openalex
10.1016/j.jss.2021.111107,10.1016/j.edurev.2017.09.003,openalex
10.1016/j.jss.2021.111107,10.1007/s10639-015-9412-6,openalex
10.1016/j.jss.2021.111107,10.1007/s10956-015-9581-5,openalex
10.1016/j.jss.2021.111107,10.1145/1118178.1118215,openalex
10.1016/j.jss.2021.111107,10.1007/s11528-016-0087-7,openalex
10.1016/j.jss.2021.111107,10.1016/j.compedu.2019.103607,openalex
10.1016/j.jss.2021.111107,10.1145/2968120.2987750,openalex
10.1016/j.jss.2021.111107,10.1007/s11528-019-00461-8,openalex
10.1016/j.jss.2021.111107,10.1007/978-981-13-6528-7_1,openalex
10.1016/j.jss.2021.111107,10.1145/2445196.2445227,openalex
10.1016/j.jss.2021.111107,10.1007/978-981-13-6528-7_8,openalex
10.1016/j.jss.2021.111107,10.1080/0144929x.2016.1188415,openalex
10.1016/j.jss.2021.111107,10.1145/3017680.3017779,openalex
10.1016/j.jss.2021.111107,10.1007/978-3-319-52691-1_2,openalex
10.1111/bjet.13157,10.3102/0013189x12463051,openalex
10.1111/bjet.13157,10.1016/j.chb.2014.09.012,openalex
10.1111/bjet.13157,10.1145/3173574.3173840,openalex
10.1111/bjet.13157,10.1016/j.chb.2020.106349,openalex
10.1111/bjet.13157,10.1016/j.edurev.2017.09.003,openalex
10.1111/bjet.13157,10.1016/j.compedu.2020.104023,openalex
10.1111/bjet.13157,10.1145/1118178.1118215,openalex
10.1111/bjet.13157,10.1016/j.compedu.2019.103607,openalex
10.1111/bjet.13157,10.1177/0735633119829191,openalex
10.1111/bjet.13157,10.1016/j.chb.2016.07.017,openalex
10.1080/03057267.2021.1963580,10.1007/s11257-017-9187-0,openalex
10.1080/03057267.2021.1963580,10.1007/s10956-019-09799-3,openalex
10.1080/03057267.2021.1963580,10.1108/itse-11-2018-0097,openalex
10.1080/03057267.2021.1963580,10.3102/0013189x12463051,openalex
10.1080/03057267.2021.1963580,10.1007/978-3-319-93566-9_2,openalex
10.1080/03057267.2021.1963580,10.1007/s10956-019-09803-w,openalex
10.1080/03057267.2021.1963580,10.1145/2684721.2684736,openalex
10.1080/03057267.2021.1963580,10.1007/978-3-319-52691-1_10,openalex
10.1080/03057267.2021.1963580,10.1145/1508865.1508959,openalex
10.1080/03057267.2021.1963580,10.1080/10494820.2019.1612446,openalex
10.1080/03057267.2021.1963580,10.1016/j.compedu.2019.103759,openalex
10.1080/03057267.2021.1963580,10.1016/j.chb.2014.09.012,openalex
10.1080/03057267.2021.1963580,10.1525/abt.2018.80.1.21,openalex
10.1080/03057267.2021.1963580,10.1080/15391523.2016.1146563,openalex
10.1080/03057267.2021.1963580,10.1016/j.compedu.2019.103798,openalex
10.1080/03057267.2021.1963580,10.1186/s40594-019-0194-z,openalex
10.1080/03057267.2021.1963580,10.1007/s10639-015-9412-6,openalex
10.1080/03057267.2021.1963580,10.1007/s10956-019-09801-y,openalex
10.1080/03057267.2021.1963580,10.1007/s10956-015-9581-5,openalex
10.1080/03057267.2021.1963580,10.1145/1118178.1118215,openalex
10.1080/03057267.2021.1963580,10.1007/s11528-016-0087-7,openalex
10.1080/03057267.2021.1963580,10.1007/s10956-019-09794-8,openalex
10.1080/03057267.2021.1963580,10.1098/rsta.2008.0118,openalex
10.1080/08993408.2021.1947642,10.1145/2593968.2610489,openalex
10.1080/08993408.2021.1947642,10.4018/ijgbl.2011040105,openalex
10.1080/08993408.2021.1947642,10.1007/s40692-019-00147-3,openalex
10.1080/08993408.2021.1947642,10.1080/08993408.2021.1877988,openalex
10.1080/08993408.2021.1947642,10.15388/infedu.2019.12,openalex
10.1080/08993408.2021.1947642,10.3102/0013189x12463051,openalex
10.1080/08993408.2021.1947642,10.1007/s40299-019-00479-9,openalex
10.1080/08993408.2021.1947642,10.1145/3328778.3366917,openalex
10.1080/08993408.2021.1947642,10.1080/08993408.2018.1533297,openalex
10.1080/08993408.2021.1947642,10.1016/j.chb.2016.08.047,openalex
10.1080/08993408.2021.1947642,10.1016/j.edurev.2017.09.003,openalex
10.1080/08993408.2021.1947642,10.1007/s10956-015-9581-5,openalex
10.1080/08993408.2021.1947642,10.1145/1118178.1118215,openalex
10.1080/08993408.2021.1947642,10.1016/j.compedu.2019.103633,openalex
10.1080/15391523.2021.1922105,10.1007/s40692-019-00147-3,openalex
10.1080/15391523.2021.1922105,10.1007/s11528-016-0098-4,openalex
10.1080/15391523.2021.1922105,10.3102/0013189x12463051,openalex
10.1080/15391523.2021.1922105,10.1007/s11251-018-9453-5,openalex
10.1080/15391523.2021.1922105,10.1016/j.chb.2014.09.012,openalex
10.1080/15391523.2021.1922105,10.1007/978-3-319-93566-9_8,openalex
10.1080/15391523.2021.1922105,10.1145/2818314.2818315,openalex
10.1080/15391523.2021.1922105,10.1145/1118178.1118215,openalex
10.1080/15391523.2021.1922105,10.1098/rsta.2008.0118,openalex
10.1080/15391523.2021.1922105,10.1007/978-3-319-52691-1_13,openalex
10.1080/15391523.2021.1922105,10.1007/s11528-016-0087-7,openalex
10.1080/15391523.2021.1922105,10.1007/s11528-019-00423-0,openalex
10.1002/cae.22442,10.1016/j.chb.2019.106185,openalex
10.1002/cae.22442,10.1007/978-3-030-35343-8_41,openalex
10.1002/cae.22442,10.1109/icalt49669.2020.00061,openalex
10.1002/cae.22442,10.1177/0735633120965919,openalex
10.1002/cae.22442,10.1016/j.sbspro.2012.06.938,openalex
10.1002/cae.22442,10.1016/j.ijcci.2014.06.003,openalex
10.1002/cae.22442,10.1145/3311927.3323152,openalex
10.1002/cae.22442,10.1145/1118178.1118215,openalex
10.1002/cae.22442,10.1002/cae.22321,openalex
10.1002/cae.22442,10.1016/j.compedu.2019.103633,openalex
10.1080/08993408.2021.1935603,10.1016/j.ijcci.2018.10.004,openalex
10.1080/08993408.2021.1935603,10.15388/infedu.2018.09,openalex
10.1080/08993408.2021.1935603,10.1016/j.chb.2014.09.012,openalex
10.1080/08993408.2021.1935603,10.1080/08993408.2021.1935603,openalex
10.1080/08993408.2021.1935603,10.1145/2676723.2677244,openalex
10.1080/08993408.2021.1935603,10.1016/j.edurev.2017.09.003,openalex
10.1080/08993408.2021.1935603,10.1016/j.compedu.2019.103607,openalex
10.1080/08993408.2021.1935603,10.1145/1118178.1118215,openalex
10.1080/08993408.2021.1935603,10.1145/2839509.2844564,openalex
10.1080/08993408.2021.1935603,10.1007/s10956-015-9581-5,openalex
10.1080/08993408.2021.1935603,10.1145/1508865.1508959,openalex
10.1080/15391523.2020.1858464,10.1016/j.robot.2015.10.008,openalex
10.1080/15391523.2020.1858464,10.1016/j.compedu.2013.10.020,openalex
10.1080/15391523.2020.1858464,10.1109/tlt.2017.2724031,openalex
10.1080/15391523.2020.1858464,10.1016/j.ijcci.2018.06.005,openalex
10.1080/15391523.2020.1858464,10.1007/s40299-019-00438-4,openalex
10.1080/08993408.2021.1914461,10.1016/j.robot.2015.10.008,openalex
10.1080/08993408.2021.1914461,10.1016/j.chb.2017.04.058,openalex
10.1080/08993408.2021.1914461,10.1145/3287324.3287476,openalex
10.1080/08993408.2021.1914461,10.2190/ec.51.2.c,openalex
10.1080/08993408.2021.1914461,10.1007/978-3-319-46747-4_3,openalex
10.1080/08993408.2021.1914461,10.1016/j.compedu.2017.09.004,openalex
10.1080/08993408.2021.1914461,10.3102/0013189x12463051,openalex
10.1080/08993408.2021.1914461,10.1016/j.chb.2016.08.047,openalex
10.1080/08993408.2021.1914461,10.1016/j.compedu.2019.103798,openalex
10.1080/08993408.2021.1914461,10.1145/1118178.1118215,openalex
10.1080/08993408.2021.1914459,10.1007/s11257-017-9187-0,openalex
10.1080/08993408.2021.1914459,10.3102/0013189x12463051,openalex
10.1080/08993408.2021.1914459,10.1080/08993408.2015.1033142,openalex
10.1080/08993408.2021.1914459,10.1016/j.compedu.2014.11.022,openalex
10.1080/08993408.2021.1914459,10.1145/2971329,openalex
10.1080/08993408.2021.1914459,10.1016/j.compedu.2016.04.011,openalex
10.1080/08993408.2021.1914459,10.1145/1118178.1118215,openalex
10.1177/07356331211004048,10.1016/j.compedu.2013.10.020,openalex
10.1177/07356331211004048,10.1145/3137065.3137069,openalex
10.1177/07356331211004048,10.1007/s11528-019-00410-5,openalex
10.1177/07356331211004048,10.1016/j.compedu.2014.11.022,openalex
10.1177/07356331211004048,10.1007/s10956-019-09798-4,openalex
10.1177/07356331211004048,10.1145/2684721.2684736,openalex
10.1177/07356331211004048,10.1145/1508865.1508959,openalex
10.1177/07356331211004048,10.15388/infedu.2020.06,openalex
10.1177/07356331211004048,10.1177/0735633117743918,openalex
10.1177/07356331211004048,10.1007/s10956-019-09801-y,openalex
10.1177/07356331211004048,10.1145/1118178.1118215,openalex
10.1177/07356331211004048,10.1007/s11528-016-0087-7,openalex
10.1177/07356331211004048,10.1007/s10956-019-09794-8,openalex
10.1080/15391523.2020.1870250,10.1016/j.chb.2019.03.018,openalex
10.1080/15391523.2020.1870250,10.1016/j.robot.2015.10.008,openalex
10.1080/15391523.2020.1870250,10.17275/per.19.10.6.2,openalex
10.1080/15391523.2020.1870250,10.1007/s11257-017-9187-0,openalex
10.1080/15391523.2020.1870250,10.1007/s10956-015-9552-x,openalex
10.1080/15391523.2020.1870250,10.1016/j.compedu.2013.10.020,openalex
10.1080/15391523.2020.1870250,10.1109/respect.2015.7296496,openalex
10.1080/15391523.2020.1870250,10.1016/j.simpat.2015.06.006,openalex
10.1080/15391523.2020.1870250,10.1016/j.compedu.2017.03.001,openalex
10.1080/15391523.2020.1870250,10.1007/s11277-016-3679-9,openalex
10.1080/15391523.2020.1870250,10.1177/0735633119872908,openalex
10.1080/15391523.2020.1870250,10.1109/fie.2016.7757678,openalex
10.1080/15391523.2020.1870250,10.1016/j.compedu.2017.09.004,openalex
10.1080/15391523.2020.1870250,10.1080/10494820.2017.1337036,openalex
10.1080/15391523.2020.1870250,10.1371/journal.pcbi.1003896,openalex
10.1080/15391523.2020.1870250,10.3102/0013189x12463051,openalex
10.1080/15391523.2020.1870250,10.1080/08993408.2015.1033142,openalex
10.1080/15391523.2020.1870250,10.30935/cet.414798,openalex
10.1080/15391523.2020.1870250,10.1016/j.chb.2015.05.047,openalex
10.1080/15391523.2020.1870250,10.2190/ec.49.4.b,openalex
