doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.1109/ro-man47096.2020.9223343,When Positive Perception of the Robot Has No Effect on Learning,When Positive Perception of the Robot Has No Effect on Learning,2020,,core,0.8500000000000001,2,20.0,20.0,24.0,2.7,44.0,Helpfulness; Perception; Competence (human resources); Baseline (sea); Robot,p3_2020_2026
10.3390/educsci10080202,The acquisition of computational thinking through mentoring: An exploratory study,The acquisition of computational thinking through mentoring: An exploratory study,2020,Education Sciences,core,1.0,3,20.0,20.0,17.0,0.5,234.0,Computational thinking; Mathematics education; Psychology; Robotics; Process (computing),p3_2020_2026
10.6018/red.409991,Assessment of computational thinking skills to predict student learning and retention in the subject programming computer in higher educatio,Assessment of computational thinking skills to predict student learning and retention in the subject programming computer in higher education; Evaluación de habilidades del pensamiento computacional para predecir el aprendizaje y retención de estudiantes en la asignatura de programación de computadoras en educación superior,2020,Revista de Educacion a Distancia,core,1.0,3,20.0,20.0,20.0,0.5,81.0,Humanities; Computational thinking; Psychology; Physics; Mathematics education,p3_2020_2026
10.1007/s10639-023-11880-9,Amplifying children’s computational problem-solving skills: A hybrid-based design for programming education,Amplifying children’s computational problem-solving skills: A hybrid-based design for programming education,2024,Education and Information Technologies,core,1.0,3,19.0,19.0,20.0,,83.0,Educational technology; Computational thinking; Computer science; Mathematics education; Science education,p3_2020_2026
10.1016/j.heliyon.2024.e29177,Computational thinking and programming with Arduino in education: A systematic review for secondary education,Computational thinking and programming with Arduino in education: A systematic review for secondary education,2024,Heliyon,broad,0.5416666666666667,3,19.0,19.0,25.0,8.95,251.0,Computational thinking; Arduino; Mathematics education; Computer science; Pedagogy,p3_2020_2026
10.1177/07356331231225269,Effects of Gamified Python Programming on Primary School Students’ Computational Thinking Skills: A Differential Analysis of Gender,Effects of Gamified Python Programming on Primary School Students’ Computational Thinking Skills: A Differential Analysis of Gender,2024,Journal of Educational Computing Research,core,1.0,3,19.0,19.0,20.0,2.7,92.0,Python (programming language); Computational thinking; Computer science; Programming language; Mathematics education,p3_2020_2026
10.1186/s40594-024-00510-6,Bringing computational thinking into classrooms: a systematic review on supporting teachers in integrating computational thinking into K-12 ,Bringing computational thinking into classrooms: a systematic review on supporting teachers in integrating computational thinking into K-12 classrooms,2024,International Journal of STEM Education,broad,0.5416666666666667,3,19.0,19.0,24.0,9.5,143.0,Computational thinking; Science education; Educational technology; Mathematics education; Computer science,p3_2020_2026
10.1007/s10639-022-11527-1,"The Effects of Socially Shared Regulation of Learning on the Computational Thinking, Motivation, and Engagement in Collaborative Learning by","The Effects of Socially Shared Regulation of Learning on the Computational Thinking, Motivation, and Engagement in Collaborative Learning by Teaching",2023,Education and Information Technologies,core,0.8500000000000001,2,19.0,19.0,19.0,,127.0,Collaborative learning; Educational technology; Cooperative learning; Mathematics education; Student engagement,p3_2020_2026
10.1080/10494820.2021.2006237,Effects of an automated programming assessment system on the learning performances of experienced and novice learners,Effects of an automated programming assessment system on the learning performances of experienced and novice learners,2023,INTERACTIVE LEARNING ENVIRONMENTS,core,0.8166666666666667,3,19.0,19.0,19.0,,59.0,Enthusiasm; Mathematics education; Computer science; Intuition; Psychology,p3_2020_2026
10.1109/tg.2022.3143701,Exploring the Balance between Computational Thinking and Learning Motivation in Elementary Programming Education: An Empirical Study with Ga,Exploring the Balance between Computational Thinking and Learning Motivation in Elementary Programming Education: An Empirical Study with Game-Based Learning,2023,IEEE Transactions on Games,core,1.0,3,19.0,19.0,24.0,,129.0,Mathematics education; Computer science; Computational thinking; Scratch; Empirical research,p3_2020_2026
10.1111/jcal.12845,Effectiveness of collaboration in developing computational thinking skills: A systematic review of social cognitive factors,Effectiveness of collaboration in developing computational thinking skills: A systematic review of social cognitive factors,2023,Journal of Computer Assisted Learning,core,1.0,3,19.0,19.0,19.0,1.35,84.0,Computational thinking; Cognition; Psychology; Collaborative learning; Social cognitive theory,p3_2020_2026
10.1177/07356331231178948,Game-Based Learning for Students’ Computational Thinking: A Meta-Analysis,Game-Based Learning for Students’ Computational Thinking: A Meta-Analysis,2023,Journal of Educational Computing Research,core,1.0,3,19.0,19.0,23.0,,88.0,Context (archaeology); Computational thinking; Mathematics education; Meta-analysis; Game based learning,p3_2020_2026
10.1186/s40594-023-00438-3,"How are primary school computer science curricular reforms contributing to equity? Impact on student learning, perception of the discipline,","How are primary school computer science curricular reforms contributing to equity? Impact on student learning, perception of the discipline, and gender gaps",2023,International Journal of STEM Education,broad,0.6333333333333333,3,19.0,19.0,23.0,2.0,108.0,Perception; Curriculum; Equity (law); Psychology; Demographics,p3_2020_2026
10.3390/su151612335,Development of Computational Thinking through STEM Activities for the Promotion of Gender Equality,Development of Computational Thinking through STEM Activities for the Promotion of Gender Equality,2023,Sustainability (Switzerland),core,1.0,3,19.0,19.0,20.0,,107.0,Computational thinking; Enthusiasm; Promotion (chess); Mathematics education; Abstraction,p3_2020_2026
10.1080/2331186x.2022.2098929,The relationships between computational and mathematical thinking: A review study on tasks,The relationships between computational and mathematical thinking: A review study on tasks,2022,Cogent Education,broad,0.6333333333333333,3,19.0,19.0,19.0,,212.0,Computational thinking; Computer science; Competence (human resources); Reciprocal; Debugging,p3_2020_2026
10.30935/cedtech/11477,"An Investigation of The Effect of Block-Based Programming and Unplugged Coding Activities on Fifth Graders’ Computational Thinking Skills, S","An Investigation of The Effect of Block-Based Programming and Unplugged Coding Activities on Fifth Graders’ Computational Thinking Skills, Self-Efficacy and Academic Performance",2022,Contemporary Educational Technology,core,1.0,3,19.0,19.0,19.0,,147.0,Computational thinking; Mathematics education; Qualitative property; Coding (social sciences); Psychology,p3_2020_2026
10.1007/s11423-021-10035-2,Enhancing computational thinking skills in informatics in secondary education: the case of South Korea,Enhancing computational thinking skills in informatics in secondary education: the case of South Korea,2021,Educational Technology Research and Development,core,1.0,3,19.0,19.0,18.0,0.5,81.0,Computational thinking; Informatics; Mathematics education; Educational technology; Structural equation modeling,p3_2020_2026
10.1016/j.compedu.2021.104287,Investigating the impact of a flipped programming course using the DT-CDIO approach,Investigating the impact of a flipped programming course using the DT-CDIO approach,2021,Computers and Education,core,1.0,3,19.0,19.0,18.0,0.75,188.0,CDIO; Mathematics education; Creativity; Cognition; Computer science,p3_2020_2026
10.1111/bjet.13080,Programming as a language for young children to express and explore mathematics in school,Programming as a language for young children to express and explore mathematics in school,2021,British Journal of Educational Technology,broad,0.575,2,19.0,19.0,18.0,1.0,148.0,Mathematics education; Language of mathematics; Curriculum; Surprise; Active listening,p3_2020_2026
10.1145/3427596,Extending Computational Thinking into Information and Communication Technology Literacy Measurement,Extending Computational Thinking into Information and Communication Technology Literacy Measurement,2021,ACM Transactions on Computing Education,broad,0.5416666666666667,3,19.0,19.0,23.0,,131.0,Information and Communications Technology; Curriculum; Mathematics education; Literacy; Computational thinking,p3_2020_2026
10.14742/ajet.7059,Collaborative programming problem-solving in augmented reality: Multimodal analysis of effectiveness and group collaboration,Collaborative programming problem-solving in augmented reality: Multimodal analysis of effectiveness and group collaboration,2021,Australasian Journal of Educational Technology,broad,0.6666666666666667,2,19.0,19.0,18.0,,101.0,Augmented reality; Computer science; Task (project management); Human–computer interaction; Multimedia,p3_2020_2026
10.1111/jcal.12427,Computational thinking and assignment resubmission predict persistence in a computer science MOOC,Computational thinking and assignment resubmission predict persistence in a computer science MOOC,2020,Journal of Computer Assisted Learning,core,1.0,3,19.0,19.0,19.0,1.0,94.0,Persistence (discontinuity); Perspective (graphical); Mathematics education; Psychology; Psychological resilience,p3_2020_2026
