doi,label,title,year,journal,ct_label_v2,ct_membership_score_v2,ct_score,citations_rank,openalex_cited_by_count,dimensions_times_cited,altmetric_score,mendeley_reader_count,openalex_top_concepts,period
10.1145/2645791.2645835,Students' experiences from the use of MIT app inventor in classroom,Students' experiences from the use of MIT app inventor in classroom,2014,ACM International Conference Proceeding Series,broad,0.5416666666666667,3,22.0,22.0,16.0,,77.0,Android (operating system); Computer science; Computational thinking; Android app; Mobile apps,p2_2013_2019
10.1108/itse-11-2018-0097,The effects of video game making within science content on student computational thinking skills and performance,The effects of video game making within science content on student computational thinking skills and performance,2019,Interactive Technology and Smart Education,core,1.0,3,21.0,21.0,20.0,,112.0,Curriculum; Computational thinking; Mathematics education; Fluency; Coding (social sciences),p2_2013_2019
10.1145/3287324.3287476,Designing a middle school science curriculum that integrates computational thinking and sensor technology,Designing a middle school science curriculum that integrates computational thinking and sensor technology,2019,SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,broad,0.7250000000000001,3,21.0,21.0,20.0,,103.0,Affordance; Curriculum; Computational thinking; Computer science; Unit (ring theory),p2_2013_2019
10.1145/3291280.3291787,An Architectural Design of ScratchThAI A conversational agent for Computational Thinking Development using Scratch,An Architectural Design of ScratchThAI A conversational agent for Computational Thinking Development using Scratch,2018,ACM International Conference Proceeding Series,broad,0.6333333333333333,3,21.0,21.0,24.0,,162.0,Scratch; Computational thinking; Computer science; Chatbot; Conversation,p2_2013_2019
10.1007/978-3-319-58515-4_5,"Make world, a collaborative platform to develop computational thinking and STEAM","Make world, a collaborative platform to develop computational thinking and STEAM",2017,Lecture Notes in Computer Science,core,0.8166666666666667,3,21.0,21.0,12.0,,93.0,Computational thinking; Computer science; Code (set theory); Face (sociological concept); Multimedia,p2_2013_2019
10.1109/icalt.2017.161,Design Thinking in App Inventor Game Design and Development: A Case Study,Design Thinking in App Inventor Game Design and Development: A Case Study,2017,2017 IEEE 17TH INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES (ICALT),broad,0.7250000000000001,3,21.0,21.0,23.0,,104.0,Computational thinking; Game design; Design thinking; Mathematics education; Computer science,p2_2013_2019
10.1109/tale.2016.7851769,Teaching and learning computational thinking through solving problems in Artificial Intelligence: On designing introductory engineering and ,Teaching and learning computational thinking through solving problems in Artificial Intelligence: On designing introductory engineering and computing courses,2017,,core,1.0,3,21.0,21.0,21.0,,93.0,Computational thinking; Computer science; Abstraction; Logical reasoning; Mathematics education,p2_2013_2019
10.1109/fie.2015.7344063,DISSECT: Exploring the relationship between computational thinking and English literature in K-12 curricula,DISSECT: Exploring the relationship between computational thinking and English literature in K-12 curricula,2015,"Proceedings - Frontiers in Education Conference, FIE",broad,0.5416666666666667,3,21.0,21.0,19.0,,127.0,Computational thinking; Curriculum; Mathematics education; Bridge (graph theory); Computer science,p2_2013_2019
10.1145/2676723.2677269,Closing the cyberlearning loop: Enabling teachers to formatively assess student programming projects,Closing the cyberlearning loop: Enabling teachers to formatively assess student programming projects,2015,,broad,0.7250000000000001,3,21.0,21.0,19.0,,81.0,Summative assessment; Computational thinking; Mathematics education; Computer science; Curriculum,p2_2013_2019
10.1080/00330124.2018.1518720,Cyber Literacy for GIScience: Toward Formalizing Geospatial Computing Education,Cyber Literacy for GIScience: Toward Formalizing Geospatial Computing Education,2019,Professional Geographer,broad,0.6666666666666667,2,20.0,20.0,20.0,11.499999999999998,100.0,Geospatial analysis; Pace; Data science; Literacy; Computer science,p2_2013_2019
10.1145/3349266.3351410,Combining block-based programming and hardware prototyping to foster computational thinking,Combining block-based programming and hardware prototyping to foster computational thinking,2019,PROCEEDINGS OF THE 20TH ANNUAL CONFERENCE ON INFORMATION TECHNOLOGY EDUCATION (SIGITE '19),core,0.8166666666666667,3,20.0,20.0,21.0,,70.0,Computational thinking; Computer science; Coding (social sciences); Block (permutation group theory); Software,p2_2013_2019
10.1145/3362789.3362813,Implementation of unplugged teaching activities to foster computational thinking skills in primary school from a gender perspective,Implementation of unplugged teaching activities to foster computational thinking skills in primary school from a gender perspective,2019,ACM International Conference Proceeding Series,core,1.0,3,20.0,20.0,16.0,2.35,148.0,Computational thinking; Empowerment; Context (archaeology); Gender equity; Perspective (graphical),p2_2013_2019
10.20897/ejsteme/5772,Revisiting Second Graders’ Robotics with an Understand/Use-Modify-Create (U2MC) Strategy,Revisiting Second Graders’ Robotics with an Understand/Use-Modify-Create (U2MC) Strategy,2019,European Journal of STEM Education,core,1.0,3,20.0,20.0,20.0,,59.0,Robotics; Computational thinking; Artificial intelligence; Curriculum; Educational robotics,p2_2013_2019
10.1080/07380569.2018.1531613,An Evaluation of Primary School Children Coding Using a Text-Based Language (Java),An Evaluation of Primary School Children Coding Using a Text-Based Language (Java),2018,Computers in the Schools,broad,0.5416666666666667,3,20.0,20.0,18.0,,89.0,Computational thinking; Coding (social sciences); Computer science; Java; Mathematics education,p2_2013_2019
10.4324/9781351232357,Guided tinkering as a design for learning programming,Guided tinkering as a design for learning programming,2018,,core,0.8500000000000001,2,20.0,20.0,50.0,,17.0,Networked learning; Reading (process); Literacy; Citizen journalism; Learning sciences,p2_2013_2019
10.1109/fie.2017.8190682,An operationalized model for defining Computational Thinking,An operationalized model for defining Computational Thinking,2017,"Proceedings - Frontiers in Education Conference, FIE",core,0.8166666666666667,3,20.0,20.0,14.0,,77.0,Operationalization; Computer science; Field (mathematics); Data science; Management science,p2_2013_2019
10.1109/fie.2015.7344113,CodePlus - Designing an after school computing programme for girls,CodePlus - Designing an after school computing programme for girls,2015,"Proceedings - Frontiers in Education Conference, FIE",broad,0.575,2,20.0,20.0,22.0,,82.0,Perception; Field (mathematics); Computer Science and Engineering; Computer science; Summer camp,p2_2013_2019
10.1109/fie.2015.7344240,DISSECT: An experiment in infusing computational thinking in a sixth grade classroom,DISSECT: An experiment in infusing computational thinking in a sixth grade classroom,2015,"Proceedings - Frontiers in Education Conference, FIE",core,0.8500000000000001,2,20.0,20.0,15.0,,68.0,Computational thinking; Curriculum; Mathematics education; Computer science; Work (physics),p2_2013_2019
10.1109/fie.2015.7344241,DISSECT: Analysis of pedagogical techniques to integrate computational thinking into K-12 curricula,DISSECT: Analysis of pedagogical techniques to integrate computational thinking into K-12 curricula,2015,"Proceedings - Frontiers in Education Conference, FIE",broad,0.7250000000000001,3,20.0,20.0,18.0,,88.0,Computational thinking; Curriculum; Mathematics education; Computer science; Vocabulary,p2_2013_2019
10.1007/978-981-13-6528-7_7,Introducing and Assessing Computational Thinking in the Secondary Science Classroom,Introducing and Assessing Computational Thinking in the Secondary Science Classroom,2019,,broad,0.5416666666666667,3,19.0,19.0,19.0,,89.0,Computational thinking; Affordance; Curriculum; Mathematics education; Best practice,p2_2013_2019
10.1016/j.jss.2019.110401,Cooperative Thinking: Analyzing a new framework for software engineering education,Cooperative Thinking: Analyzing a new framework for software engineering education,2019,Journal of Systems and Software,core,0.8166666666666667,3,19.0,19.0,20.0,3.0,171.0,Agile software development; Software development; Computational thinking; Computer science; Software,p2_2013_2019
10.1108/ils-05-2018-0035,Teachers’ goals predict computational thinking gainsin robotics,Teachers’ goals predict computational thinking gainsin robotics,2019,Information and Learning Science,broad,0.5416666666666667,3,19.0,19.0,18.0,2.45,98.0,Curriculum; Computational thinking; Robotics; Originality; Mathematics education,p2_2013_2019
10.1109/fie43999.2019.9028384,Analyzing the Effect of Computational Thinking on Mathematics through Educational Robotics,Analyzing the Effect of Computational Thinking on Mathematics through Educational Robotics,2019,"Proceedings - Frontiers in Education Conference, FIE",core,1.0,3,19.0,19.0,17.0,,94.0,Robotics; Artificial intelligence; Computational thinking; Educational robotics; Context (archaeology),p2_2013_2019
10.1145/3287324.3287452,"Computational thinking in the Danish high school: Learning coding, modeling, and content knowledge with Netlogo","Computational thinking in the Danish high school: Learning coding, modeling, and content knowledge with Netlogo",2019,SIGCSE '19: PROCEEDINGS OF THE 50TH ACM TECHNICAL SYMPOSIUM ON COMPUTER SCIENCE EDUCATION,broad,0.6333333333333333,3,19.0,19.0,25.0,,67.0,NetLogo; Computational thinking; Mathematics education; Computer science; Thematic analysis,p2_2013_2019
10.1145/3290605.3300744,“It broadens my mind”: Empowering people with cognitive disabilities through computing education,“It broadens my mind”: Empowering people with cognitive disabilities through computing education,2019,Conference on Human Factors in Computing Systems - Proceedings,core,0.8500000000000001,2,19.0,19.0,24.0,,88.0,Leverage (statistics); Empowerment; Curriculum; Computational thinking; Cognition,p2_2013_2019
10.1007/978-3-319-62875-2_9,Creativity and contextualization activities in educational robotics to improve engineering and computational thinking,Creativity and contextualization activities in educational robotics to improve engineering and computational thinking,2018,Advances in Intelligent Systems and Computing,broad,0.7250000000000001,3,19.0,19.0,21.0,,68.0,Contextualization; Robotics; Computational thinking; Creativity; Artificial intelligence,p2_2013_2019
10.1007/978-3-319-93566-9_7,Preparing pre-service teachers to promote computational thinking in school classrooms,Preparing pre-service teachers to promote computational thinking in school classrooms,2018,,core,0.8166666666666667,3,19.0,19.0,20.0,,75.0,Computational thinking; Scripting language; Mathematics education; Context (archaeology); Computer science,p2_2013_2019
